transaction_id,status,amount,sender,receiver,transaction_type,bank_amount,amount_variance,root_cause,recommended_action,execution_status,genai_insight
T0008061,balance_inconsistency,245969.17,C6763374,M2879834,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6763374's starting/ending balances do not align with the ₹245,969.17 transaction amount."
T0008066,balance_inconsistency,127533.46,C1557537,M3113130,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1557537's starting/ending balances do not align with the ₹127,533.46 transaction amount."
T0008078,balance_inconsistency,54892.7,C5648214,C8648222,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5648214's starting/ending balances do not align with the ₹54,892.70 transaction amount."
T0008106,balance_inconsistency,118922.64,C3850496,C9316115,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3850496's starting/ending balances do not align with the ₹118,922.64 transaction amount."
T0008119,balance_inconsistency,29491.98,C7332922,C4580064,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7332922's starting/ending balances do not align with the ₹29,491.98 transaction amount."
T0008127,balance_inconsistency,232024.62,C8102277,M5755417,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8102277's starting/ending balances do not align with the ₹232,024.62 transaction amount."
T0008133,balance_inconsistency,113570.38,C9190806,C6859948,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9190806's starting/ending balances do not align with the ₹113,570.38 transaction amount."
T0008138,balance_inconsistency,58973.7,C4628098,M6340405,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4628098's starting/ending balances do not align with the ₹58,973.70 transaction amount."
T0008144,balance_inconsistency,10292.95,C1872223,C3838109,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1872223's starting/ending balances do not align with the ₹10,292.95 transaction amount."
T0008159,balance_inconsistency,19077.75,C3467821,M7818806,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3467821's starting/ending balances do not align with the ₹19,077.75 transaction amount."
T0008167,balance_inconsistency,18635.91,C9309010,C7530891,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9309010's starting/ending balances do not align with the ₹18,635.91 transaction amount."
T0008173,balance_inconsistency,26311.9,C1659213,C4990809,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1659213's starting/ending balances do not align with the ₹26,311.90 transaction amount."
T0008182,balance_inconsistency,90921.37,C4931223,C6453560,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4931223's starting/ending balances do not align with the ₹90,921.37 transaction amount."
T0008187,balance_inconsistency,132553.5,C3908865,M3039798,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3908865's starting/ending balances do not align with the ₹132,553.50 transaction amount."
T0008190,balance_inconsistency,54218.17,C2335255,C4475657,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2335255's starting/ending balances do not align with the ₹54,218.17 transaction amount."
T0008194,balance_inconsistency,114603.91,C5616307,M3861442,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5616307's starting/ending balances do not align with the ₹114,603.91 transaction amount."
T0008195,balance_inconsistency,34456.23,C9146733,C5404341,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9146733's starting/ending balances do not align with the ₹34,456.23 transaction amount."
T0008205,balance_inconsistency,209496.95,C9166735,M2327634,DEBIT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9166735's starting/ending balances do not align with the ₹209,496.95 transaction amount."
T0008233,balance_inconsistency,177759.26,C3861860,M2262789,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3861860's starting/ending balances do not align with the ₹177,759.26 transaction amount."
T0008240,balance_inconsistency,18122.89,C6360430,C1387915,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6360430's starting/ending balances do not align with the ₹18,122.89 transaction amount."
T0008254,balance_inconsistency,93156.59,C5647098,C8947451,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5647098's starting/ending balances do not align with the ₹93,156.59 transaction amount."
T0008256,balance_inconsistency,23967.27,C6741407,C6137464,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6741407's starting/ending balances do not align with the ₹23,967.27 transaction amount."
T0008274,balance_inconsistency,59833.82,C2549059,M8245782,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2549059's starting/ending balances do not align with the ₹59,833.82 transaction amount."
T0008321,balance_inconsistency,84854.31,C3849267,C3494779,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3849267's starting/ending balances do not align with the ₹84,854.31 transaction amount."
T0008355,balance_inconsistency,51044.52,C2651410,C5692698,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2651410's starting/ending balances do not align with the ₹51,044.52 transaction amount."
T0008361,balance_inconsistency,117494.11,C4124196,M2854519,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4124196's starting/ending balances do not align with the ₹117,494.11 transaction amount."
T0008362,balance_inconsistency,161355.12,C5358839,C8578470,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5358839's starting/ending balances do not align with the ₹161,355.12 transaction amount."
T0008379,balance_inconsistency,251262.9,C9951047,C2845722,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9951047's starting/ending balances do not align with the ₹251,262.90 transaction amount."
T0008380,balance_inconsistency,219399.06,C5971226,M2068483,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5971226's starting/ending balances do not align with the ₹219,399.06 transaction amount."
T0008386,balance_inconsistency,75450.39,C5672266,M6869064,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5672266's starting/ending balances do not align with the ₹75,450.39 transaction amount."
T0008389,balance_inconsistency,157232.84,C1876852,C7561309,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1876852's starting/ending balances do not align with the ₹157,232.84 transaction amount."
T0008404,balance_inconsistency,114830.18,C7715630,C7498187,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7715630's starting/ending balances do not align with the ₹114,830.18 transaction amount."
T0008409,balance_inconsistency,27243.87,C7125405,M1136355,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7125405's starting/ending balances do not align with the ₹27,243.87 transaction amount."
T0008418,balance_inconsistency,11685.6,C4210234,C5637984,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4210234's starting/ending balances do not align with the ₹11,685.60 transaction amount."
T0008431,balance_inconsistency,192658.83,C2723842,M5794456,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2723842's starting/ending balances do not align with the ₹192,658.83 transaction amount."
T0008444,balance_inconsistency,213951.21,C2965701,M1157255,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2965701's starting/ending balances do not align with the ₹213,951.21 transaction amount."
T0008488,balance_inconsistency,19397.3,C8690406,C3927386,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8690406's starting/ending balances do not align with the ₹19,397.30 transaction amount."
T0008492,balance_inconsistency,59731.91,C2761944,C5983508,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2761944's starting/ending balances do not align with the ₹59,731.91 transaction amount."
T0008493,balance_inconsistency,58749.99,C6425599,C3342796,DEBIT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6425599's starting/ending balances do not align with the ₹58,749.99 transaction amount."
T0008501,balance_inconsistency,82367.11,C5122448,C1608104,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5122448's starting/ending balances do not align with the ₹82,367.11 transaction amount."
T0008523,balance_inconsistency,72850.43,C9359324,C1942517,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9359324's starting/ending balances do not align with the ₹72,850.43 transaction amount."
T0008529,balance_inconsistency,42402.67,C5479365,M7982192,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5479365's starting/ending balances do not align with the ₹42,402.67 transaction amount."
T0008536,balance_inconsistency,22994.91,C9984302,C7068082,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9984302's starting/ending balances do not align with the ₹22,994.91 transaction amount."
T0008537,balance_inconsistency,151861.56,C5245492,C4617785,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5245492's starting/ending balances do not align with the ₹151,861.56 transaction amount."
T0008565,balance_inconsistency,250407.61,C9403369,C8761302,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9403369's starting/ending balances do not align with the ₹250,407.61 transaction amount."
T0008580,balance_inconsistency,111394.27,C1674295,M4539896,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1674295's starting/ending balances do not align with the ₹111,394.27 transaction amount."
T0008609,balance_inconsistency,38971.6,C2616491,C3197371,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2616491's starting/ending balances do not align with the ₹38,971.60 transaction amount."
T0008619,balance_inconsistency,113015.6,C3094490,C9911541,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3094490's starting/ending balances do not align with the ₹113,015.60 transaction amount."
T0008624,balance_inconsistency,374139.55,C1027549,C1009675,DEBIT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1027549's starting/ending balances do not align with the ₹374,139.55 transaction amount."
T0008627,balance_inconsistency,85035.31,C4993777,C3732635,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4993777's starting/ending balances do not align with the ₹85,035.31 transaction amount."
T0008628,balance_inconsistency,32685.01,C9412813,M9506878,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9412813's starting/ending balances do not align with the ₹32,685.01 transaction amount."
T0008642,balance_inconsistency,111601.82,C1530237,C5632821,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1530237's starting/ending balances do not align with the ₹111,601.82 transaction amount."
T0008682,balance_inconsistency,42959.1,C5835153,C6610760,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5835153's starting/ending balances do not align with the ₹42,959.10 transaction amount."
T0008687,balance_inconsistency,158115.09,C7894299,C7273930,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7894299's starting/ending balances do not align with the ₹158,115.09 transaction amount."
T0008693,balance_inconsistency,236417.19,C8490872,C5155924,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8490872's starting/ending balances do not align with the ₹236,417.19 transaction amount."
T0008702,balance_inconsistency,41410.34,C5433367,M8937822,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5433367's starting/ending balances do not align with the ₹41,410.34 transaction amount."
T0008729,balance_inconsistency,202921.42,C6298936,C3484615,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6298936's starting/ending balances do not align with the ₹202,921.42 transaction amount."
T0008731,balance_inconsistency,22904.65,C2319608,M3110256,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2319608's starting/ending balances do not align with the ₹22,904.65 transaction amount."
T0008736,balance_inconsistency,41424.19,C8915133,M5413537,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8915133's starting/ending balances do not align with the ₹41,424.19 transaction amount."
T0008739,balance_inconsistency,129029.99,C5608376,C6383490,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5608376's starting/ending balances do not align with the ₹129,029.99 transaction amount."
T0008748,balance_inconsistency,185335.49,C7573553,M5292116,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7573553's starting/ending balances do not align with the ₹185,335.49 transaction amount."
T0008783,balance_inconsistency,91094.68,C4234050,M7403764,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4234050's starting/ending balances do not align with the ₹91,094.68 transaction amount."
T0008800,balance_inconsistency,36059.93,C6373703,C3650145,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6373703's starting/ending balances do not align with the ₹36,059.93 transaction amount."
T0008831,balance_inconsistency,145583.3,C1020116,M5337106,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1020116's starting/ending balances do not align with the ₹145,583.30 transaction amount."
T0008838,balance_inconsistency,26177.93,C5631019,M2675915,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5631019's starting/ending balances do not align with the ₹26,177.93 transaction amount."
T0008847,balance_inconsistency,34150.87,C2680715,C7655923,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2680715's starting/ending balances do not align with the ₹34,150.87 transaction amount."
T0008858,balance_inconsistency,96011.28,C8205773,C3802193,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8205773's starting/ending balances do not align with the ₹96,011.28 transaction amount."
T0008876,balance_inconsistency,112155.12,C3476795,C9229598,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3476795's starting/ending balances do not align with the ₹112,155.12 transaction amount."
T0008881,balance_inconsistency,126398.84,C9207887,C4379084,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9207887's starting/ending balances do not align with the ₹126,398.84 transaction amount."
T0008898,balance_inconsistency,222402.15,C6442049,C3020268,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6442049's starting/ending balances do not align with the ₹222,402.15 transaction amount."
T0008914,balance_inconsistency,96267.14,C7570667,C2833395,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7570667's starting/ending balances do not align with the ₹96,267.14 transaction amount."
T0008922,balance_inconsistency,103996.21,C6995925,C3693470,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6995925's starting/ending balances do not align with the ₹103,996.21 transaction amount."
T0008923,balance_inconsistency,76884.49,C2574252,C9636659,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2574252's starting/ending balances do not align with the ₹76,884.49 transaction amount."
T0008924,balance_inconsistency,90479.14,C8785346,C7004618,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8785346's starting/ending balances do not align with the ₹90,479.14 transaction amount."
T0008928,balance_inconsistency,90297.98,C4251093,C9855288,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4251093's starting/ending balances do not align with the ₹90,297.98 transaction amount."
T0008951,balance_inconsistency,202494.05,C8456471,C6229774,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8456471's starting/ending balances do not align with the ₹202,494.05 transaction amount."
T0008958,balance_inconsistency,32044.37,C8818359,M8366684,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8818359's starting/ending balances do not align with the ₹32,044.37 transaction amount."
T0008959,balance_inconsistency,63903.19,C8113718,C4490757,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C8113718's starting/ending balances do not align with the ₹63,903.19 transaction amount."
T0008988,balance_inconsistency,22474.8,C1215137,C8038878,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1215137's starting/ending balances do not align with the ₹22,474.80 transaction amount."
T0008990,balance_inconsistency,23088.83,C2971939,C9893935,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2971939's starting/ending balances do not align with the ₹23,088.83 transaction amount."
T0009002,balance_inconsistency,84019.05,C1071447,C2809386,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1071447's starting/ending balances do not align with the ₹84,019.05 transaction amount."
T0009030,balance_inconsistency,31245.11,C6555065,C3091153,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6555065's starting/ending balances do not align with the ₹31,245.11 transaction amount."
T0009044,balance_inconsistency,26516.62,C1274206,C1022328,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1274206's starting/ending balances do not align with the ₹26,516.62 transaction amount."
T0009052,balance_inconsistency,62203.55,C9945157,M1775408,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9945157's starting/ending balances do not align with the ₹62,203.55 transaction amount."
T0009053,balance_inconsistency,41273.44,C5956829,M9119006,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5956829's starting/ending balances do not align with the ₹41,273.44 transaction amount."
T0009063,balance_inconsistency,167304.57,C5528429,C6471258,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5528429's starting/ending balances do not align with the ₹167,304.57 transaction amount."
T0009064,balance_inconsistency,65255.39,C2029786,C4994483,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2029786's starting/ending balances do not align with the ₹65,255.39 transaction amount."
T0009066,balance_inconsistency,145582.91,C1183890,C7326340,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1183890's starting/ending balances do not align with the ₹145,582.91 transaction amount."
T0009067,balance_inconsistency,23224.13,C6995953,C1134224,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6995953's starting/ending balances do not align with the ₹23,224.13 transaction amount."
T0009075,balance_inconsistency,81345.67,C1438007,C4152935,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C1438007's starting/ending balances do not align with the ₹81,345.67 transaction amount."
T0009084,balance_inconsistency,42523.0,C5720883,C3572723,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5720883's starting/ending balances do not align with the ₹42,523.00 transaction amount."
T0009086,balance_inconsistency,96855.88,C7345535,C9680621,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7345535's starting/ending balances do not align with the ₹96,855.88 transaction amount."
T0009089,balance_inconsistency,162273.73,C3270256,M6529762,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3270256's starting/ending balances do not align with the ₹162,273.73 transaction amount."
T0009093,balance_inconsistency,68571.67,C3553822,M1139522,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3553822's starting/ending balances do not align with the ₹68,571.67 transaction amount."
T0009094,balance_inconsistency,253937.14,C2972663,M9507106,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2972663's starting/ending balances do not align with the ₹253,937.14 transaction amount."
T0009101,balance_inconsistency,17751.24,C7081735,C1094235,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7081735's starting/ending balances do not align with the ₹17,751.24 transaction amount."
T0009108,balance_inconsistency,84145.67,C5663684,C2240707,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5663684's starting/ending balances do not align with the ₹84,145.67 transaction amount."
T0009113,balance_inconsistency,266374.44,C7333628,C1461164,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7333628's starting/ending balances do not align with the ₹266,374.44 transaction amount."
T0009131,balance_inconsistency,26419.03,C5983858,C1192031,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5983858's starting/ending balances do not align with the ₹26,419.03 transaction amount."
T0009141,balance_inconsistency,102164.44,C4277752,C3825028,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C4277752's starting/ending balances do not align with the ₹102,164.44 transaction amount."
T0009145,balance_inconsistency,16582.94,C2715784,C6609927,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C2715784's starting/ending balances do not align with the ₹16,582.94 transaction amount."
T0009146,balance_inconsistency,56031.15,C3768488,C5135311,CASH_IN,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3768488's starting/ending balances do not align with the ₹56,031.15 transaction amount."
T0009156,balance_inconsistency,140642.8,C6964344,C5224717,DEBIT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C6964344's starting/ending balances do not align with the ₹140,642.80 transaction amount."
T0009158,balance_inconsistency,126516.25,C9514507,M6189119,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9514507's starting/ending balances do not align with the ₹126,516.25 transaction amount."
T0009161,balance_inconsistency,75908.68,C9831359,C2569359,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9831359's starting/ending balances do not align with the ₹75,908.68 transaction amount."
T0009169,balance_inconsistency,59900.25,C9214631,C9184784,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9214631's starting/ending balances do not align with the ₹59,900.25 transaction amount."
T0009203,balance_inconsistency,95354.51,C7299300,M1790201,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C7299300's starting/ending balances do not align with the ₹95,354.51 transaction amount."
T0009224,balance_inconsistency,127194.42,C5965099,M9107618,TRANSFER,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5965099's starting/ending balances do not align with the ₹127,194.42 transaction amount."
T0009225,balance_inconsistency,99867.36,C3580967,C1066010,PAYMENT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C3580967's starting/ending balances do not align with the ₹99,867.36 transaction amount."
T0009229,balance_inconsistency,152885.63,C5943862,M5950047,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C5943862's starting/ending balances do not align with the ₹152,885.63 transaction amount."
T0009237,balance_inconsistency,19837.93,C9447495,C5177850,CASH_OUT,,,Balance inconsistency detected – sender balance doesn't reconcile with amount,Flag Account for Audit,TICKET CREATED,"Math mismatch: C9447495's starting/ending balances do not align with the ₹19,837.93 transaction amount."
